#, trajectory num :0
#, trajectory num :15
3317, 3317, 3317
5952, 5952, 5952
484, 484, 484
5952, 5952, 5952
484, 484, 484
484, 484, 484
4709, 4709, 4709
3895, 3895, 3895
1030, 1030, 1030
963, 963, 963
806, 806, 806
3201, 3201, 3201
4779, 4779, 4779
4888, 4888, 4888
4671, 4671, 4671
4668, 4668, 4668
4888, 4888, 4888
847, 847, 847
4536, 4536, 4536
2856, 2856, 2856
5211, 5211, 5211
1205, 1205, 1205
2417, 2417, 2417
5200, 5200, 5200
#, trajectory num :16
5538, 5538, 5538
8, 8, 8
3414, 3414, 3414
3414, 3414, 3414
3414, 3414, 3414
3175, 3175, 3175
3175, 3175, 3175
5252, 5252, 5252
5383, 5383, 5383
3688, 3688, 3688
5354, 5354, 5354
3098, 3098, 3098
3106, 3106, 3106
3656, 3656, 3656
3718, 3718, 3718
3567, 3567, 3567
1519, 1519, 1519
3472, 3472, 3472
517, 517, 517
4634, 4634, 4634
3190, 3190, 3190
3612, 3612, 3612
5330, 5330, 5330
5640, 5640, 5640
#, trajectory num :17
833, 833, 833
1682, 1682, 1682
3317, 3317, 3317
5455, 5455, 5455
1742, 1742, 1742
1748, 1748, 1748
5687, 5687, 5687
47, 47, 47
1738, 1738, 1738
3225, 3225, 3225
4408, 4408, 4408
2985, 2985, 2985
586, 586, 586
3228, 3228, 3228
3276, 3276, 3276
3228, 3228, 3228
4709, 4709, 4709
41, 41, 41
4891, 4891, 4891
1855, 1855, 1855
1855, 1855, 1855
1801, 1801, 1801
2266, 2266, 2266
3327, 3327, 3327
#, trajectory num :18
2417, 2417, 2417
2417, 2417, 2417
5294, 5294, 5294
5213, 5213, 5213
5790, 5790, 5790
2421, 2421, 2421
5200, 5200, 5200
3246, 3246, 3246
3246, 3246, 3246
1860, 1860, 1860
5859, 5859, 5859
5856, 5856, 5856
1227, 1227, 1227
1582, 1582, 1582
1759, 1759, 1759
5998, 5998, 5998
661, 661, 661
6003, 6003, 6003
5908, 5908, 5908
570, 570, 570
5177, 5177, 5177
485, 485, 485
3256, 3256, 3256
484, 484, 484
#, trajectory num :19
1072, 1072, 1072
5204, 5204, 5204
1850, 1850, 1850
4177, 4177, 4177
432, 432, 432
4177, 4177, 4177
4177, 4177, 4177
5861, 5861, 5861
144, 144, 144
151, 151, 151
128, 128, 128
128, 128, 128
5245, 5245, 5245
4984, 4984, 4984
5380, 5380, 5380
5484, 5484, 5484
5547, 5547, 5547
5555, 5555, 5555
2081, 2081, 2081
1936, 1936, 1936
3479, 3479, 3479
1920, 1920, 1920
3685, 3685, 3685
2873, 2873, 2873
#, trajectory num :20
3719, 3719, 3719
2867, 2867, 2867
5640, 5640, 5640
2865, 2865, 2865
2865, 2865, 2865
4622, 4622, 4622
1105, 1105, 1105
2488, 2488, 2488
1627, 1627, 1627
1999, 1999, 1999
1082, 1082, 1082
5773, 5773, 5773
3098, 3098, 3098
4825, 4825, 4825
3178, 3178, 3178
3435, 3435, 3435
2241, 2241, 2241
4638, 4638, 4638
5622, 5622, 5622
5622, 5622, 5622
4755, 4755, 4755
5622, 5622, 5622
2983, 2983, 2983
3567, 3567, 3567
#, trajectory num :21
5475, 5475, 5475
5877, 5877, 5877
3694, 3694, 3694
4057, 4057, 4057
5475, 5475, 5475
833, 833, 833
5369, 5369, 5369
3324, 3324, 3324
3324, 3324, 3324
5566, 5566, 5566
830, 830, 830
830, 830, 830
830, 830, 830
5152, 5152, 5152
3317, 3317, 3317
770, 770, 770
5567, 5567, 5567
2924, 2924, 2924
1620, 1620, 1620
4075, 4075, 4075
5152, 5152, 5152
4134, 4134, 4134
830, 830, 830
5567, 5567, 5567
#, trajectory num :22
2070, 2070, 2070
837, 837, 837
825, 825, 825
2924, 2924, 2924
1425, 1425, 1425
5670, 5670, 5670
2924, 2924, 2924
5675, 5675, 5675
1087, 1087, 1087
1812, 1812, 1812
1087, 1087, 1087
1084, 1084, 1084
3451, 3451, 3451
1084, 1084, 1084
3040, 3040, 3040
3040, 3040, 3040
1001, 1001, 1001
1001, 1001, 1001
4084, 4084, 4084
5917, 5917, 5917
825, 825, 825
1775, 1775, 1775
833, 833, 833
833, 833, 833
#, trajectory num :23
3317, 3317, 3317
1428, 1428, 1428
1683, 1683, 1683
765, 765, 765
1584, 1584, 1584
1682, 1682, 1682
1682, 1682, 1682
3136, 3136, 3136
3136, 3136, 3136
3895, 3895, 3895
5222, 5222, 5222
751, 751, 751
5520, 5520, 5520
586, 586, 586
586, 586, 586
3228, 3228, 3228
4709, 4709, 4709
3326, 3326, 3326
825, 825, 825
3500, 3500, 3500
2550, 2550, 2550
1001, 1001, 1001
2917, 2917, 2917
2924, 2924, 2924
#, trajectory num :24
5559, 5559, 5559
1695, 1695, 1695
1089, 1089, 1089
1583, 1583, 1583
483, 483, 483
3317, 3317, 3317
5369, 5369, 5369
569, 569, 569
5614, 5614, 5614
5101, 5101, 5101
5425, 5425, 5425
5424, 5424, 5424
3113, 3113, 3113
2113, 2113, 2113
2271, 2271, 2271
5878, 5878, 5878
5860, 5860, 5860
5871, 5871, 5871
3798, 3798, 3798
5871, 5871, 5871
2273, 2273, 2273
2106, 2106, 2106
864, 864, 864
454, 454, 454
#, trajectory num :25
831, 831, 831
3246, 3246, 3246
2116, 2116, 2116
5786, 5786, 5786
5788, 5788, 5788
2417, 2417, 2417
1850, 1850, 1850
2120, 2120, 2120
2417, 2417, 2417
2410, 2410, 2410
5781, 5781, 5781
2422, 2422, 2422
839, 839, 839
839, 839, 839
4883, 4883, 4883
2425, 2425, 2425
4883, 4883, 4883
5666, 5666, 5666
4450, 4450, 4450
1778, 1778, 1778
3246, 3246, 3246
864, 864, 864
3133, 3133, 3133
5859, 5859, 5859
#, trajectory num :26
3246, 3246, 3246
3246, 3246, 3246
3246, 3246, 3246
3255, 3255, 3255
3247, 3247, 3247
1122, 1122, 1122
1778, 1778, 1778
4450, 4450, 4450
5202, 5202, 5202
1614, 1614, 1614
2843, 2843, 2843
3637, 3637, 3637
5211, 5211, 5211
2417, 2417, 2417
5438, 5438, 5438
1201, 1201, 1201
1201, 1201, 1201
5335, 5335, 5335
5653, 5653, 5653
5335, 5335, 5335
1171, 1171, 1171
864, 864, 864
864, 864, 864
5943, 5943, 5943
#, trajectory num :27
5382, 5382, 5382
2175, 2175, 2175
4590, 4590, 4590
4591, 4591, 4591
2192, 2192, 2192
2461, 2461, 2461
2461, 2461, 2461
1900, 1900, 1900
3218, 3218, 3218
2463, 2463, 2463
2463, 2463, 2463
3217, 3217, 3217
4989, 4989, 4989
3218, 3218, 3218
2463, 2463, 2463
2477, 2477, 2477
4984, 4984, 4984
2678, 2678, 2678
5244, 5244, 5244
5481, 5481, 5481
5395, 5395, 5395
5395, 5395, 5395
5256, 5256, 5256
5547, 5547, 5547
#, trajectory num :28
766, 766, 766
5455, 5455, 5455
5455, 5455, 5455
5684, 5684, 5684
873, 873, 873
5952, 5952, 5952
1227, 1227, 1227
4680, 4680, 4680
41, 41, 41
5954, 5954, 5954
1796, 1796, 1796
3257, 3257, 3257
41, 41, 41
41, 41, 41
2071, 2071, 2071
3326, 3326, 3326
1681, 1681, 1681
2071, 2071, 2071
5768, 5768, 5768
3254, 3254, 3254
5954, 5954, 5954
5953, 5953, 5953
3257, 3257, 3257
4680, 4680, 4680
#, trajectory num :29
5591, 5591, 5591
5204, 5204, 5204
3866, 3866, 3866
3868, 3868, 3868
332, 332, 332
3868, 3868, 3868
432, 432, 432
4177, 4177, 4177
4177, 4177, 4177
3864, 3864, 3864
432, 432, 432
432, 432, 432
3864, 3864, 3864
63, 63, 63
4317, 4317, 4317
63, 63, 63
2604, 2604, 2604
3801, 3801, 3801
3850, 3850, 3850
220, 220, 220
4195, 4195, 4195
220, 220, 220
4169, 4169, 4169
2548, 2548, 2548
#, trajectory num :30
1690, 1690, 1690
1107, 1107, 1107
2511, 2511, 2511
3157, 3157, 3157
2512, 2512, 2512
2512, 2512, 2512
2582, 2582, 2582
2511, 2511, 2511
2511, 2511, 2511
4723, 4723, 4723
4276, 4276, 4276
4308, 4308, 4308
4275, 4275, 4275
3352, 3352, 3352
193, 193, 193
4281, 4281, 4281
2538, 2538, 2538
4275, 4275, 4275
2288, 2288, 2288
4475, 4475, 4475
308, 308, 308
4168, 4168, 4168
217, 217, 217
4263, 4263, 4263
#, trajectory num :31
1856, 1856, 1856
5211, 5211, 5211
1205, 1205, 1205
2859, 2859, 2859
2417, 2417, 2417
2859, 2859, 2859
2116, 2116, 2116
5957, 5957, 5957
5957, 5957, 5957
831, 831, 831
5145, 5145, 5145
5957, 5957, 5957
1854, 1854, 1854
831, 831, 831
822, 822, 822
831, 831, 831
1681, 1681, 1681
1682, 1682, 1682
5954, 5954, 5954
5954, 5954, 5954
5953, 5953, 5953
5954, 5954, 5954
5952, 5952, 5952
3327, 3327, 3327
#, trajectory num :32
3247, 3247, 3247
1126, 1126, 1126
993, 993, 993
5733, 5733, 5733
806, 806, 806
797, 797, 797
5965, 5965, 5965
806, 806, 806
797, 797, 797
1029, 1029, 1029
1060, 1060, 1060
1060, 1060, 1060
3029, 3029, 3029
5059, 5059, 5059
5965, 5965, 5965
5037, 5037, 5037
3201, 3201, 3201
803, 803, 803
5738, 5738, 5738
1794, 1794, 1794
4682, 4682, 4682
1799, 1799, 1799
4546, 4546, 4546
5859, 5859, 5859
#, trajectory num :33
2429, 2429, 2429
3694, 3694, 3694
873, 873, 873
3228, 3228, 3228
3226, 3226, 3226
563, 563, 563
3034, 3034, 3034
1285, 1285, 1285
578, 578, 578
4512, 4512, 4512
579, 579, 579
3034, 3034, 3034
1586, 1586, 1586
4914, 4914, 4914
4512, 4512, 4512
4902, 4902, 4902
870, 870, 870
5128, 5128, 5128
4408, 4408, 4408
5683, 5683, 5683
3383, 3383, 3383
5227, 5227, 5227
1030, 1030, 1030
5288, 5288, 5288
#, trajectory num :34
2254, 2254, 2254
1775, 1775, 1775
1001, 1001, 1001
2095, 2095, 2095
1659, 1659, 1659
3277, 3277, 3277
1654, 1654, 1654
1354, 1354, 1354
1322, 1322, 1322
4110, 4110, 4110
3002, 3002, 3002
5282, 5282, 5282
3055, 3055, 3055
3054, 3054, 3054
1744, 1744, 1744
1158, 1158, 1158
3370, 3370, 3370
3001, 3001, 3001
3057, 3057, 3057
1744, 1744, 1744
4391, 4391, 4391
5670, 5670, 5670
1746, 1746, 1746
766, 766, 766
#, trajectory num :35
2429, 2429, 2429
3255, 3255, 3255
1859, 1859, 1859
1859, 1859, 1859
1799, 1799, 1799
4546, 4546, 4546
803, 803, 803
3201, 3201, 3201
803, 803, 803
1799, 1799, 1799
5856, 5856, 5856
1116, 1116, 1116
4409, 4409, 4409
2066, 2066, 2066
1853, 1853, 1853
3139, 3139, 3139
4704, 4704, 4704
3247, 3247, 3247
1117, 1117, 1117
4450, 4450, 4450
1778, 1778, 1778
3246, 3246, 3246
1785, 1785, 1785
1860, 1860, 1860
#, trajectory num :36
5827, 5827, 5827
5362, 5362, 5362
3112, 3112, 3112
3112, 3112, 3112
3970, 3970, 3970
3153, 3153, 3153
1771, 1771, 1771
1690, 1690, 1690
2259, 2259, 2259
5847, 5847, 5847
5587, 5587, 5587
2634, 2634, 2634
2918, 2918, 2918
1260, 1260, 1260
3084, 3084, 3084
770, 770, 770
830, 830, 830
5369, 5369, 5369
1119, 1119, 1119
3694, 3694, 3694
2418, 2418, 2418
2418, 2418, 2418
2425, 2425, 2425
4866, 4866, 4866
#, trajectory num :37
661, 661, 661
5388, 5388, 5388
626, 626, 626
5477, 5477, 5477
1773, 1773, 1773
5477, 5477, 5477
1303, 1303, 1303
5477, 5477, 5477
2095, 2095, 2095
1149, 1149, 1149
1301, 1301, 1301
4153, 4153, 4153
2885, 2885, 2885
2381, 2381, 2381
1010, 1010, 1010
3441, 3441, 3441
5998, 5998, 5998
5475, 5475, 5475
1759, 1759, 1759
2864, 2864, 2864
1761, 1761, 1761
2864, 2864, 2864
1675, 1675, 1675
1354, 1354, 1354
#, trajectory num :38
4710, 4710, 4710
1060, 1060, 1060
5965, 5965, 5965
4711, 4711, 4711
749, 749, 749
1032, 1032, 1032
749, 749, 749
5062, 5062, 5062
5062, 5062, 5062
5227, 5227, 5227
2830, 2830, 2830
2829, 2829, 2829
2899, 2899, 2899
727, 727, 727
4927, 4927, 4927
4671, 4671, 4671
728, 728, 728
4671, 4671, 4671
4671, 4671, 4671
1802, 1802, 1802
3247, 3247, 3247
1784, 1784, 1784
2429, 2429, 2429
4866, 4866, 4866
#, trajectory num :39
1426, 1426, 1426
837, 837, 837
825, 825, 825
5565, 5565, 5565
3449, 3449, 3449
770, 770, 770
1087, 1087, 1087
5670, 5670, 5670
5282, 5282, 5282
1154, 1154, 1154
5282, 5282, 5282
1654, 1654, 1654
667, 667, 667
1654, 1654, 1654
2095, 2095, 2095
1351, 1351, 1351
910, 910, 910
5388, 5388, 5388
6035, 6035, 6035
629, 629, 629
661, 661, 661
5344, 5344, 5344
2864, 2864, 2864
1354, 1354, 1354
#, trajectory num :40
1322, 1322, 1322
569, 569, 569
1737, 1737, 1737
4448, 4448, 4448
5683, 5683, 5683
4448, 4448, 4448
3276, 3276, 3276
959, 959, 959
4546, 4546, 4546
4546, 4546, 4546
963, 963, 963
2066, 2066, 2066
3254, 3254, 3254
4703, 4703, 4703
3296, 3296, 3296
1426, 1426, 1426
5566, 5566, 5566
3324, 3324, 3324
1854, 1854, 1854
2429, 2429, 2429
1856, 1856, 1856
1854, 1854, 1854
833, 833, 833
833, 833, 833
#, trajectory num :41
5507, 5507, 5507
3277, 3277, 3277
48, 48, 48
4325, 4325, 4325
3657, 3657, 3657
48, 48, 48
2982, 2982, 2982
4648, 4648, 4648
4648, 4648, 4648
4831, 4831, 4831
4825, 4825, 4825
3100, 3100, 3100
3718, 3718, 3718
2983, 2983, 2983
5623, 5623, 5623
3062, 3062, 3062
3685, 3685, 3685
5383, 5383, 5383
3170, 3170, 3170
2092, 2092, 2092
5252, 5252, 5252
3567, 3567, 3567
5622, 5622, 5622
2162, 2162, 2162
#, trajectory num :42
1860, 1860, 1860
3296, 3296, 3296
1854, 1854, 1854
3324, 3324, 3324
3246, 3246, 3246
3255, 3255, 3255
3246, 3246, 3246
5663, 5663, 5663
5200, 5200, 5200
5294, 5294, 5294
1205, 1205, 1205
2858, 2858, 2858
1205, 1205, 1205
3120, 3120, 3120
2417, 2417, 2417
1851, 1851, 1851
4051, 4051, 4051
1834, 1834, 1834
5336, 5336, 5336
1210, 1210, 1210
5438, 5438, 5438
1208, 1208, 1208
2859, 2859, 2859
839, 839, 839
#, trajectory num :43
3616, 3616, 3616
1485, 1485, 1485
1488, 1488, 1488
1488, 1488, 1488
1451, 1451, 1451
2925, 2925, 2925
4970, 4970, 4970
1743, 1743, 1743
1247, 1247, 1247
5713, 5713, 5713
1232, 1232, 1232
2634, 2634, 2634
1451, 1451, 1451
2548, 2548, 2548
4263, 4263, 4263
4279, 4279, 4279
2507, 2507, 2507
2507, 2507, 2507
5584, 5584, 5584
2285, 2285, 2285
2285, 2285, 2285
4283, 4283, 4283
4262, 4262, 4262
2553, 2553, 2553
#, trajectory num :44
1582, 1582, 1582
3440, 3440, 3440
3117, 3117, 3117
5523, 5523, 5523
3899, 3899, 3899
1759, 1759, 1759
3438, 3438, 3438
6001, 6001, 6001
28, 28, 28
2648, 2648, 2648
3123, 3123, 3123
574, 574, 574
5970, 5970, 5970
5614, 5614, 5614
5825, 5825, 5825
2818, 2818, 2818
4815, 4815, 4815
4815, 4815, 4815
2820, 2820, 2820
4655, 4655, 4655
5956, 5956, 5956
6022, 6022, 6022
2139, 2139, 2139
4812, 4812, 4812
#, trajectory num :45
5507, 5507, 5507
2252, 2252, 2252
2436, 2436, 2436
4327, 4327, 4327
2092, 2092, 2092
5542, 5542, 5542
2252, 2252, 2252
2252, 2252, 2252
2250, 2250, 2250
5078, 5078, 5078
2252, 2252, 2252
4421, 4421, 4421
650, 650, 650
650, 650, 650
10, 10, 10
15, 15, 15
5518, 5518, 5518
10, 10, 10
4759, 4759, 4759
10, 10, 10
5561, 5561, 5561
15, 15, 15
15, 15, 15
4294, 4294, 4294
#, trajectory num :46
3199, 3199, 3199
3199, 3199, 3199
4149, 4149, 4149
3442, 3442, 3442
732, 732, 732
28, 28, 28
3901, 3901, 3901
5445, 5445, 5445
1017, 1017, 1017
5319, 5319, 5319
1746, 1746, 1746
3450, 3450, 3450
3451, 3451, 3451
4391, 4391, 4391
4391, 4391, 4391
5670, 5670, 5670
3370, 3370, 3370
3449, 3449, 3449
5670, 5670, 5670
3370, 3370, 3370
3042, 3042, 3042
1247, 1247, 1247
1811, 1811, 1811
5565, 5565, 5565
#, trajectory num :47
825, 825, 825
300, 300, 300
5917, 5917, 5917
1094, 1094, 1094
4131, 4131, 4131
1001, 1001, 1001
5714, 5714, 5714
1812, 1812, 1812
3040, 3040, 3040
994, 994, 994
3370, 3370, 3370
5638, 5638, 5638
3083, 3083, 3083
5638, 5638, 5638
994, 994, 994
3027, 3027, 3027
1161, 1161, 1161
5670, 5670, 5670
1747, 1747, 1747
5713, 5713, 5713
994, 994, 994
3084, 3084, 3084
3084, 3084, 3084
994, 994, 994
#, trajectory num :48
3153, 3153, 3153
2238, 2238, 2238
3157, 3157, 3157
3367, 3367, 3367
2238, 2238, 2238
3157, 3157, 3157
2217, 2217, 2217
2525, 2525, 2525
2582, 2582, 2582
1113, 1113, 1113
2133, 2133, 2133
3158, 3158, 3158
1642, 1642, 1642
1384, 1384, 1384
1962, 1962, 1962
50, 50, 50
2865, 2865, 2865
4649, 4649, 4649
3102, 3102, 3102
4834, 4834, 4834
2982, 2982, 2982
3629, 3629, 3629
4643, 4643, 4643
2221, 2221, 2221
#, trajectory num :49
4172, 4172, 4172
4476, 4476, 4476
4172, 4172, 4172
2763, 2763, 2763
2287, 2287, 2287
311, 311, 311
311, 311, 311
311, 311, 311
452, 452, 452
2285, 2285, 2285
311, 311, 311
4474, 4474, 4474
317, 317, 317
4259, 4259, 4259
4173, 4173, 4173
4299, 4299, 4299
4299, 4299, 4299
5841, 5841, 5841
4299, 4299, 4299
4319, 4319, 4319
2393, 2393, 2393
5842, 5842, 5842
4239, 4239, 4239
3869, 3869, 3869
#, trajectory num :50
872, 872, 872
3700, 3700, 3700
4883, 4883, 4883
3246, 3246, 3246
839, 839, 839
4571, 4571, 4571
3109, 3109, 3109
5909, 5909, 5909
3120, 3120, 3120
844, 844, 844
4583, 4583, 4583
1832, 1832, 1832
4432, 4432, 4432
2848, 2848, 2848
843, 843, 843
4888, 4888, 4888
990, 990, 990
1799, 1799, 1799
4956, 4956, 4956
4769, 4769, 4769
1799, 1799, 1799
4546, 4546, 4546
4684, 4684, 4684
5859, 5859, 5859
#, trajectory num :51
4134, 4134, 4134
2429, 2429, 2429
5213, 5213, 5213
1785, 1785, 1785
3246, 3246, 3246
3246, 3246, 3246
1856, 1856, 1856
1856, 1856, 1856
2263, 2263, 2263
2267, 2267, 2267
830, 830, 830
1681, 1681, 1681
1584, 1584, 1584
5952, 5952, 5952
1682, 1682, 1682
1227, 1227, 1227
1800, 1800, 1800
4548, 4548, 4548
3251, 3251, 3251
4548, 4548, 4548
4680, 4680, 4680
5954, 5954, 5954
5954, 5954, 5954
1227, 1227, 1227
#, trajectory num :52
3266, 3266, 3266
5846, 5846, 5846
3784, 3784, 3784
213, 213, 213
4193, 4193, 4193
4317, 4317, 4317
3268, 3268, 3268
4467, 4467, 4467
2623, 2623, 2623
4195, 4195, 4195
4299, 4299, 4299
4299, 4299, 4299
4299, 4299, 4299
2619, 2619, 2619
4439, 4439, 4439
4247, 4247, 4247
415, 415, 415
4317, 4317, 4317
4193, 4193, 4193
3850, 3850, 3850
3268, 3268, 3268
3784, 3784, 3784
213, 213, 213
3266, 3266, 3266
#, trajectory num :53
3464, 3464, 3464
5563, 5563, 5563
2690, 2690, 2690
122, 122, 122
122, 122, 122
2686, 2686, 2686
